zone_id,zone_name,area_id,area_name
f60f1124-911a-11e9-b2fa-0a5864601966,El Kom El Akhdar,37497177-2224-11e8-924e-0242ac110011,Faisal
fa84404a-911a-11e9-b2fa-0a5864601966,Kaabeesh Faisal,37497177-2224-11e8-924e-0242ac110011,Faisal
02fe3af7-fc6b-11e8-bbd8-0a586460020d,"Banafseg (9,10,11&12)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
3afac40f-710c-4c92-b2a7-eade85d04583,El Ahram,374943d9-2224-11e8-924e-0242ac110011,Haram
41c208ff-828c-4fe7-93d4-92fee93fd506,El Moneeb,37494108-2224-11e8-924e-0242ac110011,Giza
93abfa1e-a3a6-11e8-b2ca-0242ac110002,Porto Marina,374b3de0-2224-11e8-924e-0242ac110011,Porto Marina
9f9fdae8-b5de-11e8-9ecc-0a5864600cf9,Zahran,374b4ac2-2224-11e8-924e-0242ac110011,Zahran
c435815d-9bb6-4b19-9da2-9a1b4dbec52e,District 6,3749204e-2224-11e8-924e-0242ac110011,6th of October old
e2903482-911a-11e9-b2fa-0a5864601966,Golf Porto Marina,e2415ec9-911a-11e9-b2fa-0a5864601966,Golf Porto Marina
f67a000b-911a-11e9-b2fa-0a5864601966,El Libini,37497177-2224-11e8-924e-0242ac110011,Faisal
070bc816-fc6b-11e8-bbd8-0a586460020d,Fifth Settlement - Second Neighbourhood,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
07f219f0-fc6b-11e8-bbd8-0a586460020d,Fifth Settlement - Third Neighbourhood,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
7f6d0344-ddca-11e8-b580-0a5864600c51,El Serag Mall,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
de38c3aa-71ec-488f-9ef9-4a675a4d4d6a,Triumph Square,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
e29d0f6a-3297-11e9-bd51-0a586460030a,Al Azhary,e29c9a35-3297-11e9-bd51-0a586460030a,Al Azhary
e2b044de-3297-11e9-bd51-0a586460030a,Hay el Arab,e2afcadc-3297-11e9-bd51-0a586460030a,Hay el Arab
e2b75ecf-3297-11e9-bd51-0a586460030a,El Shohada Garden,e2b6ede4-3297-11e9-bd51-0a586460030a,El Shohada Garden
24917d9c-9ef9-4d1a-bd86-db74da1eff7f,Wimpy Haram,374943d9-2224-11e8-924e-0242ac110011,Haram
28bacced-4c2d-4092-8f0f-c84cc494ba54,Mansheyet El Bakry,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
61db9287-f24c-448d-88c0-937eeb1ea313,1st Urban,3749204e-2224-11e8-924e-0242ac110011,6th of October old
637dbf64-b5de-11e8-9ecc-0a5864600cf9,Al Asafra Qibly,9d9ca174-b160-11e8-9ecc-0a5864600cf9,Al Asafra
a983c8c2-b5de-11e8-9ecc-0a5864600cf9,Hacienda White,9d9e1b49-b160-11e8-9ecc-0a5864600cf9,Hacienda White
a9b81b38-b5de-11e8-9ecc-0a5864600cf9,Stella Di Mare Sidi Abdulrahman,9d9e3f54-b160-11e8-9ecc-0a5864600cf9,Stella Di Mare Sidi Abdulrahman
e299188f-3297-11e9-bd51-0a586460030a,Manshya Benha,e298cfd9-3297-11e9-bd51-0a586460030a,Manshya Benha
e2ae75d5-3297-11e9-bd51-0a586460030a,Hay el Zohoor,e2ae2883-3297-11e9-bd51-0a586460030a,Hay el Zohoor
e2bc5333-3297-11e9-bd51-0a586460030a,Al Salam 1,e2bbe1fb-3297-11e9-bd51-0a586460030a,Al Salam 1
f7268907-911a-11e9-b2fa-0a5864601966,El Manshiya Tawabee,37497177-2224-11e8-924e-0242ac110011,Faisal
4f004480-0097-4290-b326-276ff06cce92,El Mansouriya,374943d9-2224-11e8-924e-0242ac110011,Haram
5f72ad45-b5de-11e8-9ecc-0a5864600cf9,Moustafa Kamel,3749aac0-2224-11e8-924e-0242ac110011,Moustafa Kamel
748c8da0-ddca-11e8-b580-0a5864600c51,Ain Shams,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
9b5f06cf-ac43-4a1e-96cb-43b0b161d22a,Media City,3749204e-2224-11e8-924e-0242ac110011,6th of October old
c94a08bd-a78a-4d6a-a63f-3658b13a9ec2,El Talateeny,374943d9-2224-11e8-924e-0242ac110011,Haram
d3961657-3b6a-11e9-b729-0a58646003b7,6 October,3749872b-2224-11e8-924e-0242ac110011,Al Agami
d3a754cf-3b6a-11e9-b729-0a58646003b7,Al Maamoura Al Balad,d3a70fa9-3b6a-11e9-b729-0a58646003b7,Al Maamoura Al Balad
e2ce8dcc-3297-11e9-bd51-0a586460030a,Kafr Essam,e2ce171a-3297-11e9-bd51-0a586460030a,El Tagneed
e7cf27b7-5b94-11e9-b729-0a58646003b7,Hadekat San'Aa,e7ceb10e-5b94-11e9-b729-0a58646003b7,Hadekat San'Aa
ed895c25-fc6a-11e8-bbd8-0a586460020d,Dream Land,3749204e-2224-11e8-924e-0242ac110011,6th of October old
f847b737-911a-11e9-b2fa-0a5864601966,El Mesaha,37497177-2224-11e8-924e-0242ac110011,Faisal
16fedf88-4b7b-4d73-a339-b718c4b9e59c,Tersa,374943d9-2224-11e8-924e-0242ac110011,Haram
1e5d62d8-b3c2-41e5-8c80-aed635cd823d,El Horreya,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
2781fd99-8b3b-4fb6-8cef-b6319c331b0d,Abou Rawsh,374932a6-2224-11e8-924e-0242ac110011,Alexandria Desert Road
2fb06a7c-b6bf-11e8-9ecc-0a5864600cf9,Fayoum Downtown,40a305f6-b6be-11e8-9ecc-0a5864600cf9,Fayoum Downtown
71a1dc33-aa5c-428d-9e8b-6bfc8f90d0b5,District 11,3749204e-2224-11e8-924e-0242ac110011,6th of October old
a2449a18-b5de-11e8-9ecc-0a5864600cf9,Downtown,374b861b-2224-11e8-924e-0242ac110011,Ras Sudr
b3a859bb-4c72-4518-8127-ee7792ccf941,District 3,3749204e-2224-11e8-924e-0242ac110011,6th of October old
e7e0f990-5b94-11e9-b729-0a58646003b7,St. 26Th July,e7e077a1-5b94-11e9-b729-0a58646003b7,St. 26Th July
f37c80cc-fc6a-11e8-bbd8-0a586460020d,District 1,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
fc848423-911a-11e9-b2fa-0a5864601966,Matbaa Amr Ebn El Aas,37497177-2224-11e8-924e-0242ac110011,Faisal
00eaefbc-ddf9-4532-9865-bd1b36817242,Darassa,374935bc-2224-11e8-924e-0242ac110011,El Azhar
2a14a3cf-10cc-4db1-9ee8-a5b9b3cca93e,Manial El Roda,37494c0d-2224-11e8-924e-0242ac110011,Manial
4da20518-253c-4327-9249-c3ec5c1c39d6,Bab El Shaareya,374935bc-2224-11e8-924e-0242ac110011,El Azhar
6f4d0ee8-bf44-46b7-90f3-026349f20cee,Tarbeya Riyadeya,374943d9-2224-11e8-924e-0242ac110011,Haram
a138c253-e1f9-4911-9825-26673fdbce80,Hadayek El Maadi,37494956-2224-11e8-924e-0242ac110011,Maadi old
f96aa28b-fc6a-11e8-bbd8-0a586460020d,Nile University - Americana Plaza,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
fef2e9f6-911a-11e9-b2fa-0a5864601966,District Z,374be5be-2224-11e8-924e-0242ac110011,Hadayek El Ahram
01f19569-fc6b-11e8-bbd8-0a586460020d,"Banafseg (1,2,3&4)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
7d6026b5-ddca-11e8-b580-0a5864600c51,Cairo Stadium,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
93ac0331-a3a6-11e8-b2ca-0242ac110002,Dallah,93a73569-a3a6-11e8-b2ca-0242ac110002,Dallah
99927c1f-b5de-11e8-9ecc-0a5864600cf9,Abu Tig Marina,374b629f-2224-11e8-924e-0242ac110011,Gouna Marina
9cd3d033-b5de-11e8-9ecc-0a5864600cf9,El Hadaba,374b91e6-2224-11e8-924e-0242ac110011,El Hadaba
aa200d72-b5de-11e8-9ecc-0a5864600cf9,La Vista Bay,9d9edb2f-b160-11e8-9ecc-0a5864600cf9,La Vista Bay
d3d20226-3b6a-11e9-b729-0a58646003b7,Victoria,d3d185ad-3b6a-11e9-b729-0a58646003b7,Victoria
e2af6e85-3297-11e9-bd51-0a586460030a,Hay el Manakh,e2aefe3e-3297-11e9-bd51-0a586460030a,Hay el Manakh
f0f722f1-fc6a-11e8-bbd8-0a586460020d,Wahat Road,3749204e-2224-11e8-924e-0242ac110011,6th of October old
fe936de6-911a-11e9-b2fa-0a5864601966,District Ha,374be5be-2224-11e8-924e-0242ac110011,Hadayek El Ahram
ffc6294a-911a-11e9-b2fa-0a5864601966,"Districts (H,W&M)",374be5be-2224-11e8-924e-0242ac110011,Hadayek El Ahram
1c6664a1-01b9-434a-961b-cb3e46207cdc,Sefarat District,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
aaf09c18-b5de-11e8-9ecc-0a5864600cf9,Sokhna-Suez Road,9da1043a-b160-11e8-9ecc-0a5864600cf9,Sokhna-Suez Road
bcad41be-631c-4c43-a000-b67128e7e3c0,District 8,3749204e-2224-11e8-924e-0242ac110011,6th of October old
d399b52f-3b6a-11e9-b729-0a58646003b7,Al Amriya,d39934cb-3b6a-11e9-b729-0a58646003b7,Al Amriya
dfb5c5b5-911a-11e9-b2fa-0a5864601966,Marina 3,df6ff812-911a-11e9-b2fa-0a5864601966,Marina 3
e7a735cf-911a-11e9-b2fa-0a5864601966,Diplo,e741d4ca-911a-11e9-b2fa-0a5864601966,Diplo
eee5474e-fc6a-11e8-bbd8-0a586460020d,Misr University for Science and Technology,3749204e-2224-11e8-924e-0242ac110011,6th of October old
faea79ba-911a-11e9-b2fa-0a5864601966,Kafr Nassar,37497177-2224-11e8-924e-0242ac110011,Faisal
60421f2e-b5de-11e8-9ecc-0a5864600cf9,Saba Pacha,374b165c-2224-11e8-924e-0242ac110011,Saba Pacha
7d4bdb91-97cf-4cf8-8c21-c02101c608d9,District 4,3749204e-2224-11e8-924e-0242ac110011,6th of October old
a1749f28-b5de-11e8-9ecc-0a5864600cf9,La Hacienda,374b861b-2224-11e8-924e-0242ac110011,Ras Sudr
a7756124-b5de-11e8-9ecc-0a5864600cf9,Bolkely,374b3266-2224-11e8-924e-0242ac110011,Bolkely
cc729612-c450-4666-96bb-34e9bd82d4ac,Ataba,37493b8a-2224-11e8-924e-0242ac110011,Downtown
d3979d23-3b6a-11e9-b729-0a58646003b7,Abou Youssef,3749872b-2224-11e8-924e-0242ac110011,Al Agami
d3c7dbb8-3b6a-11e9-b729-0a58646003b7,Ras El Tin,d3c7733a-3b6a-11e9-b729-0a58646003b7,Ras El Tin
e29348a0-3297-11e9-bd51-0a586460030a,Atreb,e2913b68-3297-11e9-bd51-0a586460030a,Atreb
e2a7294e-3297-11e9-bd51-0a586460030a,El Balajat,e2a6e67e-3297-11e9-bd51-0a586460030a,El Balajat
e2bb9239-3297-11e9-bd51-0a586460030a,Al Salam 2,e2bb1483-3297-11e9-bd51-0a586460030a,Al Salam 2
e2bef8e8-3297-11e9-bd51-0a586460030a,24 October,e2beb095-3297-11e9-bd51-0a586460030a,24 October
f1df1c98-911a-11e9-b2fa-0a5864601966,Sama W Al Baron,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f8f53644-fc6a-11e8-bbd8-0a586460020d,District 13 (Jeera),374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
318f555b-337f-4f70-9ccb-6c398edd8b2a,Waha Nasr City,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
7e532a65-8493-46da-b8d6-5ec159b5382f,Sakakini,3749633f-2224-11e8-924e-0242ac110011,Abbassiya
9926853c-b5de-11e8-9ecc-0a5864600cf9,Kafr El Gouna,374b601c-2224-11e8-924e-0242ac110011,Kafr El Gouna
9dc72b96-b5de-11e8-9ecc-0a5864600cf9,Makadi Bay,374b97d1-2224-11e8-924e-0242ac110011,Makadi Bay
e2957efe-3297-11e9-bd51-0a586460030a,Gharb El Stdad,e2953232-3297-11e9-bd51-0a586460030a,Gharb El Stdad
e2978b30-3297-11e9-bd51-0a586460030a,Kolyt Tegara,e2971443-3297-11e9-bd51-0a586460030a,Kolyt Tegara
e2a81dcc-3297-11e9-bd51-0a586460030a,El Mahata El Gadeda,e2a7a98c-3297-11e9-bd51-0a586460030a,El Mahata El Gadeda
e2b13bb8-3297-11e9-bd51-0a586460030a,El ta3awoneyat,e2b0d0e5-3297-11e9-bd51-0a586460030a,El ta3awoneyat
ee13482d-fc6a-11e8-bbd8-0a586460020d,Fordous City - Ashgar District,3749204e-2224-11e8-924e-0242ac110011,6th of October old
f004e42b-fc6a-11e8-bbd8-0a586460020d,Palm Hills October,3749204e-2224-11e8-924e-0242ac110011,6th of October old
fbc1b257-911a-11e9-b2fa-0a5864601966,Madkour Faisal,37497177-2224-11e8-924e-0242ac110011,Faisal
0295584c-fc6b-11e8-bbd8-0a586460020d,"Banafseg (5,6,7&8)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0a26ca7b-fc6b-11e8-bbd8-0a586460020d,Kattameya Heights,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0adeb3a2-fc6b-11e8-bbd8-0a586460020d,Lake View,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0d394866-fc6b-11e8-bbd8-0a586460020d,"Narges (1,2&3)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
146203fe-58f0-4f9a-9b9a-d30911e956c7,Hassan Mohamed,374943d9-2224-11e8-924e-0242ac110011,Haram
3763885a-dbc1-480d-b0ec-8323393258bd,Sea Shell,bf78fcfd-ab5c-46e6-807f-224128929699,Seashell
532403cf-e3ba-4d4a-93da-7db94bf8e4d2,New Giza,374932a6-2224-11e8-924e-0242ac110011,Alexandria Desert Road
93ac03dc-a3a6-11e8-b2ca-0242ac110002,Tunis Village,93a73653-a3a6-11e8-b2ca-0242ac110002,Tunis Village
99cbf271-b5de-11e8-9ecc-0a5864600cf9,Toreil,374b652e-2224-11e8-924e-0242ac110011,Toreil
e2b25c81-3297-11e9-bd51-0a586460030a,Suez University,e2b1e8d5-3297-11e9-bd51-0a586460030a,Suez University
e7e99dcf-5b94-11e9-b729-0a58646003b7,Al Mahata,e7e91f2c-5b94-11e9-b729-0a58646003b7,Al Mahata
e7eac6f8-5b94-11e9-b729-0a58646003b7,Kafr Elmeselha,e7ea4f54-5b94-11e9-b729-0a58646003b7,Kafr Elmeselha
f0d9b161-3621-4b0e-9605-adb7d05e1346,District 12,3749204e-2224-11e8-924e-0242ac110011,6th of October old
f16329fa-fc6a-11e8-bbd8-0a586460020d,Al Ahly Club,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f96cde5e-911a-11e9-b2fa-0a5864601966,El Taweon Faisal,37497177-2224-11e8-924e-0242ac110011,Faisal
fa27c232-911a-11e9-b2fa-0a5864601966,Hassan Mohamed,37497177-2224-11e8-924e-0242ac110011,Faisal
28126e01-064b-4971-b81d-a8759471f0e5,Industrial Zone,3749204e-2224-11e8-924e-0242ac110011,6th of October old
52d7214b-cf72-48de-bbfa-448efc8d97f5,El Kasr El Ainy,37493e4b-2224-11e8-924e-0242ac110011,Garden City
62ae5c8a-b5de-11e8-9ecc-0a5864600cf9,El Max,374b29f7-2224-11e8-924e-0242ac110011,El Max
6307418e-77cf-484f-9d40-68491a5232e7,Industrial Zone,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
ad20d64f-697a-4dc7-a0db-c6bef6cc2f3d,Nazlet El Semman,374943d9-2224-11e8-924e-0242ac110011,Haram
ad771f7f-02dc-4ffa-a025-371498ee42d2,El Ta3awon Haram,374943d9-2224-11e8-924e-0242ac110011,Haram
b8674aba-1660-400a-8b00-307ca9fbac8a,El Khalifa El Maamoum,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
bd7247d3-e4fa-44e4-a0b3-3b2ea1b91ec3,Third Settlement,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
e29689eb-3297-11e9-bd51-0a586460030a,Kafr El Gzar,e296060e-3297-11e9-bd51-0a586460030a,Kafr El Gzar
e2a06d23-3297-11e9-bd51-0a586460030a,Damanhour University,e2a02453-3297-11e9-bd51-0a586460030a,Damanhour University
e2b3e53c-3297-11e9-bd51-0a586460030a,Sidi AlGhareib Mosque,e2b3a1b2-3297-11e9-bd51-0a586460030a,Sidi AlGhareib Mosque
e2c27fae-3297-11e9-bd51-0a586460030a,El Harbi,e2c20cbe-3297-11e9-bd51-0a586460030a,El Harbi
e2cae90c-3297-11e9-bd51-0a586460030a,Road 15,e2ca7689-3297-11e9-bd51-0a586460030a,Road 15
e7cbb5fa-5b94-11e9-b729-0a58646003b7,Taksim El Qodaa,e7cb43e5-5b94-11e9-b729-0a58646003b7,Taksim El Qodaa
e7d6f517-5b94-11e9-b729-0a58646003b7,Cornishe El Nile,e7d6797c-5b94-11e9-b729-0a58646003b7,Cornishe El Nile
e7ee5a1f-5b94-11e9-b729-0a58646003b7,Al Zohoor City,e7ede228-5b94-11e9-b729-0a58646003b7,Al Zohoor City
ed1c1f8a-496e-4969-9531-b2cd47a0c022,West Somid,3749204e-2224-11e8-924e-0242ac110011,6th of October old
f32add5c-fc6a-11e8-bbd8-0a586460020d,District 16,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f4c7f8c3-fc6a-11e8-bbd8-0a586460020d,District 3,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f8346cc2-fc6a-11e8-bbd8-0a586460020d,District 11,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f8aaf3c1-911a-11e9-b2fa-0a5864601966,El Safa W El Marwa Faisal,37497177-2224-11e8-924e-0242ac110011,Faisal
6271df27-9765-11e9-84df-0a5864601966,Remaya Club,374943d9-2224-11e8-924e-0242ac110011,Haram
9adecaf7-b5de-11e8-9ecc-0a5864600cf9,Portsaid Street,374b7237-2224-11e8-924e-0242ac110011,Portsaid Street
b906a9f7-f903-4174-9d49-9bc4a5423757,District 5,3749204e-2224-11e8-924e-0242ac110011,6th of October old
beeafeef-fc71-11e8-bbd8-0a586460020d,Compound’s Area,89e77a87-fc71-11e8-bbd8-0a586460020d,October Gardens
d3447c0d-eb80-4946-a06e-509778a64403,El Orouba,374943d9-2224-11e8-924e-0242ac110011,Haram
d39855f0-3b6a-11e9-b729-0a58646003b7,Al Dekhila,3749872b-2224-11e8-924e-0242ac110011,Al Agami
d3a11db8-3b6a-11e9-b729-0a58646003b7,Al Hadara Al Gedida,d3a0a620-3b6a-11e9-b729-0a58646003b7,Al Hadara Al Gedida
d3b0aada-3b6a-11e9-b729-0a58646003b7,Al Werdian,d3b02c69-3b6a-11e9-b729-0a58646003b7,Al Werdian
d3b56bef-3b6a-11e9-b729-0a58646003b7,Borg El Arab Al Adim,d3b419b4-3b6a-11e9-b729-0a58646003b7,Borg El Arab
d3d2c9e3-3b6a-11e9-b729-0a58646003b7,Wabour Al Maya,d3d27bf2-3b6a-11e9-b729-0a58646003b7,Wabour Al Maya
e2b66451-3297-11e9-bd51-0a586460030a,Faisal,e2b61bf8-3297-11e9-bd51-0a586460030a,Faisal
e2cbb31b-3297-11e9-bd51-0a586460030a,Baga,e2cb6c9b-3297-11e9-bd51-0a586460030a,Baga
e2d2b51a-3297-11e9-bd51-0a586460030a,Hassan Ebn Thabet,e2d24976-3297-11e9-bd51-0a586460030a,El Sayed El Badawi
e2d6fcaf-3297-11e9-bd51-0a586460030a,Tanta Scan Square,e2d68d1b-3297-11e9-bd51-0a586460030a,Saeed St.
e7e21a71-5b94-11e9-b729-0a58646003b7,St. Mohamed Tawfik,e7e1a118-5b94-11e9-b729-0a58646003b7,St. Mohamed Tawfik
e7ed3fa7-5b94-11e9-b729-0a58646003b7,Talaat Harb District,e7ecc082-5b94-11e9-b729-0a58646003b7,Talaat Harb District
e839b355-911a-11e9-b2fa-0a5864601966,Diplo 2,e7eee6f4-911a-11e9-b2fa-0a5864601966,Diplo 2
ed32ee36-911a-11e9-b2fa-0a5864601966,Stella Marina,ece66179-911a-11e9-b2fa-0a5864601966,Stella Marina
ee30987e-fb1d-4b57-9e13-87c42c6e126d,Mahkama Square,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
0654f578-fc6b-11e8-bbd8-0a586460020d,Fifth Settlement - Fourth Neighbourhood,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
08ad761e-fc6b-11e8-bbd8-0a586460020d,"Jasmine (1,2,3&4)",37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
0e4512e1-094e-4b40-8b3d-e90508c42ab1,Boulak Abo El Ela,37493b8a-2224-11e8-924e-0242ac110011,Downtown
73640474-4dd7-44a4-a34c-878e0e1ba464,Tawfiq Buildings,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
7f2201f3-ddca-11e8-b580-0a5864600c51,El Mante2a 9,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
83cc2f4a-eddf-4864-92ea-7f8f0167eced,El Azhar University,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
8a368436-7e08-4652-8f6f-d22b4b00aade,2nd Urban,3749204e-2224-11e8-924e-0242ac110011,6th of October old
93ac006f-a3a6-11e8-b2ca-0242ac110002,Elfanar Street,93a731b1-a3a6-11e8-b2ca-0242ac110002,Elfanar Street
98bd558f-b5de-11e8-9ecc-0a5864600cf9,Movenpick,374b5d80-2224-11e8-924e-0242ac110011,Gouna Downtown
a10c5dd9-b5de-11e8-9ecc-0a5864600cf9,Bianchi,374be3c0-2224-11e8-924e-0242ac110011,Bianchi
aa539978-b5de-11e8-9ecc-0a5864600cf9,Mountain View,9d9f3f18-b160-11e8-9ecc-0a5864600cf9,Mountain View
e2b4cd51-3297-11e9-bd51-0a586460030a,Shell Compound,e2b45f89-3297-11e9-bd51-0a586460030a,Shell Compound
eeed4817-911a-11e9-b2fa-0a5864601966,Al Fayrouz,eea370f5-911a-11e9-b2fa-0a5864601966,Al Fayrouz
f04503ce-911a-11e9-b2fa-0a5864601966,Industrial Area,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f5af2163-fc6a-11e8-bbd8-0a586460020d,District 5,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
fbbe2d7d-fc6a-11e8-bbd8-0a586460020d,Zayed Dunes - Greens Compound,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
fdaf770e-911a-11e9-b2fa-0a5864601966,Taree El Mariouteya Faisal,37497177-2224-11e8-924e-0242ac110011,Faisal
04561bae-fc6b-11e8-bbd8-0a586460020d,Chouifat,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
1ee01605-9713-49bd-ac9b-64ce41f64384,Mohafzet El Giza,374943d9-2224-11e8-924e-0242ac110011,Haram
5f3e6dec-b5de-11e8-9ecc-0a5864600cf9,Al Montazah Palace,3749a7fb-2224-11e8-924e-0242ac110011,Al Montazah
807aa652-bcfc-4234-beef-284fc8f46213,Dyar,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
98847c13-b5de-11e8-9ecc-0a5864600cf9,Sheraton Miramar,374b5d80-2224-11e8-924e-0242ac110011,Gouna Downtown
98f2ad4a-b5de-11e8-9ecc-0a5864600cf9,Steingenberger,374b5d80-2224-11e8-924e-0242ac110011,Gouna Downtown
a9ec1085-b5de-11e8-9ecc-0a5864600cf9,Ghazala Bay,9d9e9f5b-b160-11e8-9ecc-0a5864600cf9,Ghazala Bay
aabc419d-b5de-11e8-9ecc-0a5864600cf9,Almaza Bay,9da0a2c9-b160-11e8-9ecc-0a5864600cf9,Almaza Bay
d3ba47bb-3b6a-11e9-b729-0a58646003b7,Fleming,d3b9fa3a-3b6a-11e9-b729-0a58646003b7,Fleming
d3bb999e-3b6a-11e9-b729-0a58646003b7,Ganaklis,d3bacec9-3b6a-11e9-b729-0a58646003b7,Ganaklis
da47c4a5-0cf3-46e4-bed9-8c2ba0610cbe,South Academy,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
e1f9f5ae-911a-11e9-b2fa-0a5864601966,Marina 7,e1ad0e2f-911a-11e9-b2fa-0a5864601966,Marina 7
e29f9e07-3297-11e9-bd51-0a586460030a,Opera,e29f1e10-3297-11e9-bd51-0a586460030a,Opera
e2a6673f-3297-11e9-bd51-0a586460030a,El Balabsa,e2a5e5d6-3297-11e9-bd51-0a586460030a,El Balabsa
e2a8e5bc-3297-11e9-bd51-0a586460030a,El Shohda,e2a87292-3297-11e9-bd51-0a586460030a,El Shohda
e2ba97b0-3297-11e9-bd51-0a586460030a,El Heisha,e2ba5426-3297-11e9-bd51-0a586460030a,El Heisha
e2c33b87-3297-11e9-bd51-0a586460030a,El Shoa'ara,e2c2f5ba-3297-11e9-bd51-0a586460030a,El Shoa'ara
e41b9cca-911a-11e9-b2fa-0a5864601966,Bo Islands 1,e391485f-911a-11e9-b2fa-0a5864601966,Bo Islands 1
e7d4be0c-5b94-11e9-b729-0a58646003b7,Stadium Area,e7d442dc-5b94-11e9-b729-0a58646003b7,Stadium Area
e7d92e56-5b94-11e9-b729-0a58646003b7,El Mahata,e7d8b48d-5b94-11e9-b729-0a58646003b7,El Mahata
edca5cce-911a-11e9-b2fa-0a5864601966,Lotus,ed7fc870-911a-11e9-b2fa-0a5864601966,Lotus
ee5a6aa7-911a-11e9-b2fa-0a5864601966,Rosana,ee11a3ae-911a-11e9-b2fa-0a5864601966,Rosana
ef7ee763-911a-11e9-b2fa-0a5864601966,Zomoroda,ef34a3f4-911a-11e9-b2fa-0a5864601966,Zomoroda
efe3fc64-911a-11e9-b2fa-0a5864601966,Cairo Walk,37497c45-2224-11e8-924e-0242ac110011,Al Katameya
f27ff0fb-fc6a-11e8-bbd8-0a586460020d,Cairo Gate (Emaar),374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f4da1fcf-911a-11e9-b2fa-0a5864601966,Arizona,37497177-2224-11e8-924e-0242ac110011,Faisal
f7b4bbdb-fc6a-11e8-bbd8-0a586460020d,District 10 (El Mostathmer El Sa3’eer),374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
f9c98535-fc6a-11e8-bbd8-0a586460020d,Royal City - Tara,374b841a-2224-11e8-924e-0242ac110011,Sheikh Zayed
08ff941d-06b7-446f-97d6-a43b835172ba,Pyramids Heights,374932a6-2224-11e8-924e-0242ac110011,Alexandria Desert Road
0f7762c2-fc6b-11e8-bbd8-0a586460020d,North Investors Extension,37495b0b-2224-11e8-924e-0242ac110011,New Cairo old
31b9374f-9faf-4315-b685-f4abf42fdb08,Kerdasa 3,9562a7de-c5d1-4136-ad7a-a5b66a20beb3,Kerdasa
4bdeac3b-ca6b-43c7-beb4-606087bbf129,Maqreezi,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
56590627-f68e-41a6-950a-e675ddc1caf0,Ramsis Extension,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
63ce52c2-9d5b-4c4f-ba85-a202130a84b7,El Darb El Ahmar,374935bc-2224-11e8-924e-0242ac110011,El Azhar
664a9115-b3af-459c-a83c-b23ff106ff9a,Free Zone,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
75aaa8cc-ddca-11e8-b580-0a5864600c51,Tawfik Buildings,37494698-2224-11e8-924e-0242ac110011,Heliopolis old
7cd28968-ddca-11e8-b580-0a5864600c51,Arab Contractors Club,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
7facb363-ddca-11e8-b580-0a5864600c51,El Sherouk - Furdous Buildings,3749583e-2224-11e8-924e-0242ac110011,Nasr City 3
8a904fad-91fe-4b92-bf56-d904b840b3f0,Cairo-Alex Highway,27e3e59b-a555-45ea-9c98-709ec326dbcc,Cairo-Alex Highway
